hc,hs,ht,lg,ls,r1,r2,r3,r4,s,wg,ws,xt,Resonant_Freq_GHz,S21_dB
0.035,1.27,0.13,1.125,20,2.125,4.125,5.75,8.6,0,65,65,1.6375,5.1170001029968,-36.942867999396
0.035,1.27,0.13,1.125,20,2.125,4.125,5.75,8.6,0,65,65,1.6375,5.2290000915527,-22.931572911492
0.035,1.27,0.13,1.125,20,2.125,4.125,5.75,8.6,0,65,65,1.6375,5.298999786377,-25.252477243736
0.035,1.27,0.13,1.125,20,2.125,4.125,5.75,8.6,0,65,65,1.6375,5.313000202179,-18.140965275185
0.035,1.27,0.13,1.125,20,2.125,4.125,6.125,8.6,0,65,65,1.6375,5.0539999008179,-47.801084952809
0.035,1.27,0.13,1.125,20,2.125,4.125,6.125,8.6,0,65,65,1.6375,5.1240000724792,-29.29266362905
0.035,1.27,0.13,1.125,20,2.125,4.125,6.125,8.6,0,65,65,1.6375,5.1519999504089,-23.990458129168
0.035,1.27,0.13,1.125,20,2.125,4.125,6.125,8.6,0,65,65,1.6375,5.2150001525879,-25.619129571363
0.035,1.27,0.13,1.125,20,2.125,4.125,6.5,8.6,0,65,65,1.6375,4.9489998817444,-29.341247876117
0.035,1.27,0.13,1.125,20,2.125,4.125,6.5,8.6,0,65,65,1.6375,5.0260000228882,-27.20268288803
0.035,1.27,0.13,1.125,20,2.125,4.125,6.5,8.6,0,65,65,1.6375,5.0329999923706,-25.004049338956
0.035,1.27,0.13,1.125,20,2.125,4.125,6.5,8.6,0,65,65,1.6375,5.0469999313354,-20.590375008494
0.035,1.27,0.13,1.125,20,2.125,4.5,5.375,8.6,0,65,65,1.6375,5.186999797821,-34.930377471967
0.035,1.27,0.13,1.125,20,2.125,4.5,5.375,8.6,0,65,65,1.6375,5.298999786377,-24.452216994856
0.035,1.27,0.13,1.125,20,2.125,4.5,5.375,8.6,0,65,65,1.6375,5.3550000190735,-22.4746924748
0.035,1.27,0.13,1.125,20,2.125,4.5,5.375,8.6,0,65,65,1.6375,5.396999835968,-21.965048677951
0.035,1.27,0.13,1.125,20,2.125,4.5,5.75,8.6,0,65,65,1.6375,5.1170001029968,-40.271643416733
0.035,1.27,0.13,1.125,20,2.125,4.5,5.75,8.6,0,65,65,1.6375,5.2150001525879,-26.561338797208
0.035,1.27,0.13,1.125,20,2.125,4.5,5.75,8.6,0,65,65,1.6375,5.2639999389648,-23.758703193255
0.035,1.27,0.13,1.125,20,2.125,4.5,5.75,8.6,0,65,65,1.6375,5.2919998168945,-22.403326284315
0.035,1.27,0.13,1.125,20,2.125,4.5,6.125,8.6,0,65,65,1.6375,5.0609998703003,-28.440569598542
0.035,1.27,0.13,1.125,20,2.125,4.5,6.125,8.6,0,65,65,1.6375,5.1380000114441,-33.039452925465
0.035,1.27,0.13,1.125,20,2.125,4.5,6.125,8.6,0,65,65,1.6375,5.1589999198914,-26.603839111647
0.035,1.27,0.13,1.125,20,2.125,4.5,6.125,8.6,0,65,65,1.6375,5.1799998283386,-25.422537041004
0.035,1.27,0.13,1.125,20,2.125,4.5,6.5,8.6,0,65,65,1.6375,4.9489998817444,-19.015706358035
0.035,1.27,0.13,1.125,20,2.125,4.5,6.5,8.6,0,65,65,1.6375,5.0260000228882,-26.576200472937
0.035,1.27,0.13,1.125,20,2.125,4.5,6.5,8.6,0,65,65,1.6375,5.0469999313354,-35.924420502741
0.035,1.27,0.13,1.125,20,2.125,4.5,6.5,8.6,0,65,65,1.6375,5.0539999008179,-30.253377606621
0.035,1.27,0.13,1.125,20,2.5,3.375,5.375,8.6,0,65,65,1.6375,5.201000213623,-28.749872737311
0.035,1.27,0.13,1.125,20,2.5,3.375,5.375,8.6,0,65,65,1.6375,5.3200001716614,-26.904580916683
0.035,1.27,0.13,1.125,20,2.5,3.375,5.375,8.6,0,65,65,1.6375,5.3689999580383,-25.982963134899
0.035,1.27,0.13,1.125,20,2.5,3.375,5.375,8.6,0,65,65,1.6375,5.4109997749329,-25.881696376041
0.035,1.27,0.13,1.125,20,2.5,3.375,5.75,8.6,0,65,65,1.6375,5.1310000419617,-35.194983788971
0.035,1.27,0.13,1.125,20,2.5,3.375,5.75,8.6,0,65,65,1.6375,5.2290000915527,-30.057752920665
0.035,1.27,0.13,1.125,20,2.5,3.375,5.75,8.6,0,65,65,1.6375,5.2709999084473,-29.16075934347
0.035,1.27,0.13,1.125,20,2.5,3.375,5.75,8.6,0,65,65,1.6375,5.2919998168945,-28.623708069656
0.035,1.27,0.13,1.125,20,2.5,3.375,6.125,8.6,0,65,65,1.6375,5.0609998703003,-40.504042124301
0.035,1.27,0.13,1.125,20,2.5,3.375,6.125,8.6,0,65,65,1.6375,5.1240000724792,-34.458802003601
0.035,1.27,0.13,1.125,20,2.5,3.375,6.125,8.6,0,65,65,1.6375,5.1449999809265,-34.352437096494
0.035,1.27,0.13,1.125,20,2.5,3.375,6.125,8.6,0,65,65,1.6375,5.1799998283386,-34.426111414333
0.035,1.27,0.13,1.125,20,2.5,3.375,6.5,8.6,0,65,65,1.6375,4.9559998512268,-27.648499612018
0.035,1.27,0.13,1.125,20,2.5,3.375,6.5,8.6,0,65,65,1.6375,5.0190000534058,-26.379612927595
0.035,1.27,0.13,1.125,20,2.5,3.375,6.5,8.6,0,65,65,1.6375,5.039999961853,-27.70437999191
0.035,1.27,0.13,1.125,20,2.5,3.375,6.5,8.6,0,65,65,1.6375,5.0469999313354,-28.000194342754
0.035,1.27,0.13,1.125,20,2.5,3.75,5.375,8.6,0,65,65,1.6375,5.201000213623,-29.207371912429
0.035,1.27,0.13,1.125,20,2.5,3.75,5.375,8.6,0,65,65,1.6375,5.3270001411438,-30.462272147253
0.035,1.27,0.13,1.125,20,2.5,3.75,5.375,8.6,0,65,65,1.6375,5.3759999275208,-41.595603741103
0.035,1.27,0.13,1.125,20,2.5,3.75,5.375,8.6,0,65,65,1.6375,5.460000038147,-21.426995672824
0.035,1.27,0.13,1.125,20,2.5,3.75,5.75,8.6,0,65,65,1.6375,5.1449999809265,-32.594310400528
0.035,1.27,0.13,1.125,20,2.5,3.75,5.75,8.6,0,65,65,1.6375,5.2360000610352,-32.324913726259
0.035,1.27,0.13,1.125,20,2.5,3.75,5.75,8.6,0,65,65,1.6375,5.2779998779297,-37.108708758207
0.035,1.27,0.13,1.125,20,2.5,3.75,5.75,8.6,0,65,65,1.6375,5.3060002326965,-34.252664285579
0.035,1.27,0.13,1.125,20,2.5,3.75,6.125,8.6,0,65,65,1.6375,5.0539999008179,-36.481546747552
0.035,1.27,0.13,1.125,20,2.5,3.75,6.125,8.6,0,65,65,1.6375,5.1310000419617,-40.645500582791
0.035,1.27,0.13,1.125,20,2.5,3.75,6.125,8.6,0,65,65,1.6375,5.1659998893738,-37.738168837698
0.035,1.27,0.13,1.125,20,2.5,3.75,6.125,8.6,0,65,65,1.6375,5.1799998283386,-33.555352445646
0.035,1.27,0.13,1.125,20,2.5,3.75,6.5,8.6,0,65,65,1.6375,4.9559998512268,-27.349909283391
0.035,1.27,0.13,1.125,20,2.5,3.75,6.5,8.6,0,65,65,1.6375,5.039999961853,-27.599758933664
0.035,1.27,0.13,1.125,20,2.5,3.75,6.5,8.6,0,65,65,1.6375,5.0469999313354,-27.451859783563
0.035,1.27,0.13,1.125,20,2.5,3.75,6.5,8.6,0,65,65,1.6375,5.0609998703003,-28.537213491073
0.035,1.27,0.13,1.125,20,2.5,4.125,5.375,8.6,0,65,65,1.6375,5.201000213623,-27.784546114982
0.035,1.27,0.13,1.125,20,2.5,4.125,5.375,8.6,0,65,65,1.6375,5.3200001716614,-21.577841710028
0.035,1.27,0.13,1.125,20,2.5,4.125,5.375,8.6,0,65,65,1.6375,5.3689999580383,-20.451321715828
0.035,1.27,0.13,1.125,20,2.5,4.125,5.375,8.6,0,65,65,1.6375,5.4109997749329,-20.382098964002
0.035,1.27,0.13,1.125,20,2.5,4.125,5.75,8.6,0,65,65,1.6375,5.1170001029968,-30.235506583107
0.035,1.27,0.13,1.125,20,2.5,4.125,5.75,8.6,0,65,65,1.6375,5.25,-23.161312941046
0.035,1.27,0.13,1.125,20,2.5,4.125,5.75,8.6,0,65,65,1.6375,5.2919998168945,-20.683976690668
0.035,1.27,0.13,1.125,20,2.5,4.125,5.75,8.6,0,65,65,1.6375,5.298999786377,-20.392830163477
0.035,1.27,0.13,1.125,20,2.5,4.125,6.125,8.6,0,65,65,1.6375,5.0609998703003,-34.473091175182
0.035,1.27,0.13,1.125,20,2.5,4.125,6.125,8.6,0,65,65,1.6375,5.1519999504089,-21.114663041763
0.035,1.27,0.13,1.125,20,2.5,4.125,6.125,8.6,0,65,65,1.6375,5.1729998588562,-23.37415733719
0.035,1.27,0.13,1.125,20,2.5,4.125,6.125,8.6,0,65,65,1.6375,5.201000213623,-20.91161275752
0.035,1.27,0.13,1.125,20,2.5,4.125,6.5,8.6,0,65,65,1.6375,4.9489998817444,-28.96988514143
0.035,1.27,0.13,1.125,20,2.5,4.125,6.5,8.6,0,65,65,1.6375,5.0260000228882,-24.897254020283
0.035,1.27,0.13,1.125,20,2.5,4.125,6.5,8.6,0,65,65,1.6375,5.039999961853,-19.746925162224
0.035,1.27,0.13,1.125,20,2.5,4.125,6.5,8.6,0,65,65,1.6375,5.0679998397827,-19.400804732604
0.035,1.27,0.13,1.125,20,2.5,4.5,5.375,8.6,0,65,65,1.6375,5.186999797821,-29.537986808804
0.035,1.27,0.13,1.125,20,2.5,4.5,5.375,8.6,0,65,65,1.6375,5.3060002326965,-24.38913261286
0.035,1.27,0.13,1.125,20,2.5,4.5,5.375,8.6,0,65,65,1.6375,5.3550000190735,-22.688169557736
0.035,1.27,0.13,1.125,20,2.5,4.5,5.375,8.6,0,65,65,1.6375,5.4039998054504,-22.355303716125
0.035,1.27,0.13,1.125,20,2.5,4.5,5.75,8.6,0,65,65,1.6375,5.1170001029968,-36.211530152122
0.035,1.27,0.13,1.125,20,2.5,4.5,5.75,8.6,0,65,65,1.6375,5.2290000915527,-25.577769877488
0.035,1.27,0.13,1.125,20,2.5,4.5,5.75,8.6,0,65,65,1.6375,5.2709999084473,-23.956446943084
0.035,1.27,0.13,1.125,20,2.5,4.5,5.75,8.6,0,65,65,1.6375,5.2919998168945,-23.231792051288
0.035,1.27,0.13,1.125,20,2.5,4.5,6.125,8.6,0,65,65,1.6375,5.0609998703003,-33.269055290618
0.035,1.27,0.13,1.125,20,2.5,4.5,6.125,8.6,0,65,65,1.6375,5.1380000114441,-28.997048986752
0.035,1.27,0.13,1.125,20,2.5,4.5,6.125,8.6,0,65,65,1.6375,5.1589999198914,-26.118519788543
0.035,1.27,0.13,1.125,20,2.5,4.5,6.125,8.6,0,65,65,1.6375,5.186999797821,-25.744050189651
0.035,1.27,0.13,1.125,20,2.5,4.5,6.5,8.6,0,65,65,1.6375,4.9559998512268,-23.613852304345
0.035,1.27,0.13,1.125,20,2.5,4.5,6.5,8.6,0,65,65,1.6375,5.0329999923706,-33.290180881154
0.035,1.27,0.13,1.125,20,2.5,4.5,6.5,8.6,0,65,65,1.6375,5.0469999313354,-34.306298722151
0.035,1.27,0.13,1.125,20,2.5,4.5,6.5,8.6,0,65,65,1.6375,5.0539999008179,-34.651439804108
0.035,1.27,0.13,1.125,20,1.375,3.375,5.375,9.0,0,65,65,1.6375,5.039999961853,-28.796285769723
0.035,1.27,0.13,1.125,20,1.375,3.375,5.375,9.0,0,65,65,1.6375,5.1449999809265,-24.035852168559
0.035,1.27,0.13,1.125,20,1.375,3.375,5.375,9.0,0,65,65,1.6375,5.2150001525879,-22.802529250309
0.035,1.27,0.13,1.125,20,1.375,3.375,5.375,9.0,0,65,65,1.6375,5.2709999084473,-21.922602149894
0.035,1.27,0.13,1.125,20,1.375,3.375,5.75,9.0,0,65,65,1.6375,4.9629998207092,-35.397298741323
0.035,1.27,0.13,1.125,20,1.375,3.375,5.75,9.0,0,65,65,1.6375,5.0819997787476,-27.280887852998
0.035,1.27,0.13,1.125,20,1.375,3.375,5.75,9.0,0,65,65,1.6375,5.1310000419617,-25.188381287951
0.035,1.27,0.13,1.125,20,1.375,3.375,5.75,9.0,0,65,65,1.6375,5.1729998588562,-24.534965613172
0.035,1.27,0.13,1.125,20,1.375,3.375,6.125,9.0,0,65,65,1.6375,4.8860001564026,-36.104973496032
0.035,1.27,0.13,1.125,20,1.375,3.375,6.125,9.0,0,65,65,1.6375,4.9840002059937,-38.905530683015
0.035,1.27,0.13,1.125,20,1.375,3.375,6.125,9.0,0,65,65,1.6375,5.0329999923706,-32.860985149992
0.035,1.27,0.13,1.125,20,1.375,3.375,6.125,9.0,0,65,65,1.6375,5.0609998703003,-30.995595782236
0.035,1.27,0.13,1.125,20,1.375,3.375,6.5,9.0,0,65,65,1.6375,4.8229999542236,-26.281781393511
0.035,1.27,0.13,1.125,20,1.375,3.375,6.5,9.0,0,65,65,1.6375,4.893000125885,-28.001671228394
0.035,1.27,0.13,1.125,20,1.375,3.375,6.5,9.0,0,65,65,1.6375,4.9210000038147,-31.692034211778
0.035,1.27,0.13,1.125,20,1.375,3.375,6.5,9.0,0,65,65,1.6375,4.9489998817444,-29.121326089149
0.035,1.27,0.13,1.125,20,1.375,3.75,5.375,9.0,0,65,65,1.6375,5.039999961853,-28.026611545633
0.035,1.27,0.13,1.125,20,1.375,3.75,5.375,9.0,0,65,65,1.6375,5.1449999809265,-24.178303136682
0.035,1.27,0.13,1.125,20,1.375,3.75,5.375,9.0,0,65,65,1.6375,5.2220001220703,-23.591628991419
0.035,1.27,0.13,1.125,20,1.375,3.75,5.375,9.0,0,65,65,1.6375,5.2639999389648,-23.726072231896
0.035,1.27,0.13,1.125,20,1.375,3.75,5.75,9.0,0,65,65,1.6375,4.9629998207092,-33.027769413243
0.035,1.27,0.13,1.125,20,1.375,3.75,5.75,9.0,0,65,65,1.6375,5.0749998092651,-27.126507780988
0.035,1.27,0.13,1.125,20,1.375,3.75,5.75,9.0,0,65,65,1.6375,5.1240000724792,-25.590055043263
0.035,1.27,0.13,1.125,20,1.375,3.75,5.75,9.0,0,65,65,1.6375,5.1729998588562,-26.040246150898
0.035,1.27,0.13,1.125,20,1.375,3.75,6.125,9.0,0,65,65,1.6375,4.893000125885,-37.863773785445
0.035,1.27,0.13,1.125,20,1.375,3.75,6.125,9.0,0,65,65,1.6375,4.9840002059937,-35.559055693979
0.035,1.27,0.13,1.125,20,1.375,3.75,6.125,9.0,0,65,65,1.6375,5.039999961853,-30.534101628799
0.035,1.27,0.13,1.125,20,1.375,3.75,6.125,9.0,0,65,65,1.6375,5.0609998703003,-31.662531434109
0.035,1.27,0.13,1.125,20,1.375,3.75,6.5,9.0,0,65,65,1.6375,4.8229999542236,-27.832445124935
0.035,1.27,0.13,1.125,20,1.375,3.75,6.5,9.0,0,65,65,1.6375,4.893000125885,-28.626554918186
0.035,1.27,0.13,1.125,20,1.375,3.75,6.5,9.0,0,65,65,1.6375,4.9210000038147,-29.027342811604
0.035,1.27,0.13,1.125,20,1.375,3.75,6.5,9.0,0,65,65,1.6375,4.9629998207092,-27.85429353518
0.035,1.27,0.13,1.125,20,1.375,4.125,5.375,9.0,0,65,65,1.6375,5.0260000228882,-26.399820285882
0.035,1.27,0.13,1.125,20,1.375,4.125,5.375,9.0,0,65,65,1.6375,5.1240000724792,-25.560024444451
0.035,1.27,0.13,1.125,20,1.375,4.125,5.375,9.0,0,65,65,1.6375,5.2080001831055,-28.063803884163
0.035,1.27,0.13,1.125,20,1.375,4.125,5.375,9.0,0,65,65,1.6375,5.25,-34.84189896572
0.035,1.27,0.13,1.125,20,1.375,4.125,5.75,9.0,0,65,65,1.6375,4.9489998817444,-29.383844492628
0.035,1.27,0.13,1.125,20,1.375,4.125,5.75,9.0,0,65,65,1.6375,5.0679998397827,-28.578158540823
0.035,1.27,0.13,1.125,20,1.375,4.125,5.75,9.0,0,65,65,1.6375,5.1170001029968,-29.521876755158
0.035,1.27,0.13,1.125,20,1.375,4.125,5.75,9.0,0,65,65,1.6375,5.1589999198914,-32.213831470485
0.035,1.27,0.13,1.125,20,1.375,4.125,6.125,9.0,0,65,65,1.6375,4.8860001564026,-38.726481411731
0.035,1.27,0.13,1.125,20,1.375,4.125,6.125,9.0,0,65,65,1.6375,4.9770002365112,-32.308976390226
0.035,1.27,0.13,1.125,20,1.375,4.125,6.125,9.0,0,65,65,1.6375,5.0260000228882,-36.709662427246
0.035,1.27,0.13,1.125,20,1.375,4.125,6.125,9.0,0,65,65,1.6375,5.0609998703003,-38.652847839196
0.035,1.27,0.13,1.125,20,1.375,4.125,6.5,9.0,0,65,65,1.6375,4.8090000152588,-29.587356976602
0.035,1.27,0.13,1.125,20,1.375,4.125,6.5,9.0,0,65,65,1.6375,4.893000125885,-34.106994960281
0.035,1.27,0.13,1.125,20,1.375,4.125,6.5,9.0,0,65,65,1.6375,4.9279999732971,-31.870056244519
0.035,1.27,0.13,1.125,20,1.375,4.125,6.5,9.0,0,65,65,1.6375,4.9489998817444,-30.385232400475
0.035,1.27,0.13,1.125,20,1.375,4.5,5.375,9.0,0,65,65,1.6375,4.9910001754761,-29.707017918022
0.035,1.27,0.13,1.125,20,1.375,4.5,5.375,9.0,0,65,65,1.6375,5.1100001335144,-23.66608595111
0.035,1.27,0.13,1.125,20,1.375,4.5,5.375,9.0,0,65,65,1.6375,5.2080001831055,-38.600608820965
0.035,1.27,0.13,1.125,20,1.375,4.5,5.375,9.0,0,65,65,1.6375,5.2639999389648,-22.386966116789
0.035,1.27,0.13,1.125,20,1.375,4.5,5.75,9.0,0,65,65,1.6375,4.9279999732971,-28.733232328719
0.035,1.27,0.13,1.125,20,1.375,4.5,5.75,9.0,0,65,65,1.6375,5.0469999313354,-26.545938503994
0.035,1.27,0.13,1.125,20,1.375,4.5,5.75,9.0,0,65,65,1.6375,5.1170001029968,-20.250422514879
0.035,1.27,0.13,1.125,20,1.375,4.5,5.75,9.0,0,65,65,1.6375,5.1799998283386,-36.099918372815
0.035,1.27,0.13,1.125,20,1.375,4.5,6.125,9.0,0,65,65,1.6375,4.8720002174377,-29.990116971114
0.035,1.27,0.13,1.125,20,1.375,4.5,6.125,9.0,0,65,65,1.6375,4.9699997901917,-31.792393676367
0.035,1.27,0.13,1.125,20,1.375,4.5,6.125,9.0,0,65,65,1.6375,5.0190000534058,-21.346942026367
0.035,1.27,0.13,1.125,20,1.375,4.5,6.125,9.0,0,65,65,1.6375,5.0539999008179,-17.399252141378
0.035,1.27,0.13,1.125,20,1.375,4.5,6.5,9.0,0,65,65,1.6375,4.8020000457764,-46.358353244816
0.035,1.27,0.13,1.125,20,1.375,4.5,6.5,9.0,0,65,65,1.6375,4.8860001564026,-31.6611704266
0.035,1.27,0.13,1.125,20,1.375,4.5,6.5,9.0,0,65,65,1.6375,4.9140000343323,-24.687300837459
0.035,1.27,0.13,1.125,20,1.375,4.5,6.5,9.0,0,65,65,1.6375,4.941999912262,-19.215136752577
0.035,1.27,0.13,1.125,20,1.75,3.375,5.375,9.0,0,65,65,1.6375,5.0539999008179,-27.731124972277
0.035,1.27,0.13,1.125,20,1.75,3.375,5.375,9.0,0,65,65,1.6375,5.1519999504089,-23.582375448748
0.035,1.27,0.13,1.125,20,1.75,3.375,5.375,9.0,0,65,65,1.6375,5.2290000915527,-22.594731601286
0.035,1.27,0.13,1.125,20,1.75,3.375,5.375,9.0,0,65,65,1.6375,5.2779998779297,-21.842088805755
0.035,1.27,0.13,1.125,20,1.75,3.375,5.75,9.0,0,65,65,1.6375,4.9699997901917,-33.018718064249
0.035,1.27,0.13,1.125,20,1.75,3.375,5.75,9.0,0,65,65,1.6375,5.0890002250671,-26.57581201816
0.035,1.27,0.13,1.125,20,1.75,3.375,5.75,9.0,0,65,65,1.6375,5.1380000114441,-24.594578635052
0.035,1.27,0.13,1.125,20,1.75,3.375,5.75,9.0,0,65,65,1.6375,5.1799998283386,-24.130097802997
0.035,1.27,0.13,1.125,20,1.75,3.375,6.125,9.0,0,65,65,1.6375,4.893000125885,-39.702508261064
0.035,1.27,0.13,1.125,20,1.75,3.375,6.125,9.0,0,65,65,1.6375,4.9840002059937,-32.018532065729
0.035,1.27,0.13,1.125,20,1.75,3.375,6.125,9.0,0,65,65,1.6375,5.039999961853,-30.667894028445
0.035,1.27,0.13,1.125,20,1.75,3.375,6.125,9.0,0,65,65,1.6375,5.0679998397827,-28.273762851641
0.035,1.27,0.13,1.125,20,1.75,3.375,6.5,9.0,0,65,65,1.6375,4.8229999542236,-26.91113777423
0.035,1.27,0.13,1.125,20,1.75,3.375,6.5,9.0,0,65,65,1.6375,4.9000000953674,-31.267538122406
0.035,1.27,0.13,1.125,20,1.75,3.375,6.5,9.0,0,65,65,1.6375,4.9279999732971,-33.777309373574
0.035,1.27,0.13,1.125,20,1.75,3.375,6.5,9.0,0,65,65,1.6375,4.9559998512268,-33.631093612622
0.035,1.27,0.13,1.125,20,1.75,3.75,5.375,9.0,0,65,65,1.6375,5.0469999313354,-27.62966811384
0.035,1.27,0.13,1.125,20,1.75,3.75,5.375,9.0,0,65,65,1.6375,5.1519999504089,-24.071501692807
0.035,1.27,0.13,1.125,20,1.75,3.75,5.375,9.0,0,65,65,1.6375,5.2290000915527,-23.587633079415
0.035,1.27,0.13,1.125,20,1.75,3.75,5.375,9.0,0,65,65,1.6375,5.2779998779297,-23.930015235465
0.035,1.27,0.13,1.125,20,1.75,3.75,5.75,9.0,0,65,65,1.6375,4.9699997901917,-30.619937140643
0.035,1.27,0.13,1.125,20,1.75,3.75,5.75,9.0,0,65,65,1.6375,5.0890002250671,-26.849228477489
0.035,1.27,0.13,1.125,20,1.75,3.75,5.75,9.0,0,65,65,1.6375,5.1310000419617,-25.539663592518
0.035,1.27,0.13,1.125,20,1.75,3.75,5.75,9.0,0,65,65,1.6375,5.1799998283386,-25.346734127505
0.035,1.27,0.13,1.125,20,1.75,3.75,6.125,9.0,0,65,65,1.6375,4.9000000953674,-54.520410574041
0.035,1.27,0.13,1.125,20,1.75,3.75,6.125,9.0,0,65,65,1.6375,4.9910001754761,-33.251329032474
0.035,1.27,0.13,1.125,20,1.75,3.75,6.125,9.0,0,65,65,1.6375,5.0469999313354,-30.475148813358
0.035,1.27,0.13,1.125,20,1.75,3.75,6.125,9.0,0,65,65,1.6375,5.0679998397827,-30.262394067429
0.035,1.27,0.13,1.125,20,1.75,3.75,6.5,9.0,0,65,65,1.6375,4.8229999542236,-29.075878134107
0.035,1.27,0.13,1.125,20,1.75,3.75,6.5,9.0,0,65,65,1.6375,4.9070000648499,-30.022184016056
0.035,1.27,0.13,1.125,20,1.75,3.75,6.5,9.0,0,65,65,1.6375,4.9279999732971,-31.994838726413
0.035,1.27,0.13,1.125,20,1.75,3.75,6.5,9.0,0,65,65,1.6375,4.9629998207092,-36.960510991128
0.035,1.27,0.13,1.125,20,1.75,4.125,5.375,9.0,0,65,65,1.6375,5.039999961853,-26.287714152229
0.035,1.27,0.13,1.125,20,1.75,4.125,5.375,9.0,0,65,65,1.6375,5.1380000114441,-27.699877362043
0.035,1.27,0.13,1.125,20,1.75,4.125,5.375,9.0,0,65,65,1.6375,5.2220001220703,-38.392719545202
0.035,1.27,0.13,1.125,20,1.75,4.125,5.375,9.0,0,65,65,1.6375,5.2779998779297,-23.144409905692
0.035,1.27,0.13,1.125,20,1.75,4.125,5.75,9.0,0,65,65,1.6375,4.9629998207092,-28.610946627549
0.035,1.27,0.13,1.125,20,1.75,4.125,5.75,9.0,0,65,65,1.6375,5.0749998092651,-28.838685168673
0.035,1.27,0.13,1.125,20,1.75,4.125,5.75,9.0,0,65,65,1.6375,5.1240000724792,-32.538914191668
0.035,1.27,0.13,1.125,20,1.75,4.125,5.75,9.0,0,65,65,1.6375,5.1729998588562,-32.800762889778
0.035,1.27,0.13,1.125,20,1.75,4.125,6.125,9.0,0,65,65,1.6375,4.893000125885,-35.408524833228
0.035,1.27,0.13,1.125,20,1.75,4.125,6.125,9.0,0,65,65,1.6375,4.9840002059937,-32.212318659628
0.035,1.27,0.13,1.125,20,1.75,4.125,6.125,9.0,0,65,65,1.6375,5.0329999923706,-39.842595175467
0.035,1.27,0.13,1.125,20,1.75,4.125,6.125,9.0,0,65,65,1.6375,5.0679998397827,-38.925545153434
0.035,1.27,0.13,1.125,20,1.75,4.125,6.5,9.0,0,65,65,1.6375,4.8229999542236,-30.88514968398
0.035,1.27,0.13,1.125,20,1.75,4.125,6.5,9.0,0,65,65,1.6375,4.9000000953674,-31.383919679068
0.035,1.27,0.13,1.125,20,1.75,4.125,6.5,9.0,0,65,65,1.6375,4.9349999427795,-35.182021624956
0.035,1.27,0.13,1.125,20,1.75,4.125,6.5,9.0,0,65,65,1.6375,4.9559998512268,-28.711119633793
0.035,1.27,0.13,1.125,20,1.75,4.5,5.375,9.0,0,65,65,1.6375,5.0120000839233,-25.265675136813
0.035,1.27,0.13,1.125,20,1.75,4.5,5.375,9.0,0,65,65,1.6375,5.1519999504089,-34.729616277337
0.035,1.27,0.13,1.125,20,1.75,4.5,5.375,9.0,0,65,65,1.6375,5.2220001220703,-21.5108121693
0.035,1.27,0.13,1.125,20,1.75,4.5,5.375,9.0,0,65,65,1.6375,5.2709999084473,-19.057187636955
0.035,1.27,0.13,1.125,20,1.75,4.5,5.75,9.0,0,65,65,1.6375,4.9349999427795,-33.350425269612
0.035,1.27,0.13,1.125,20,1.75,4.5,5.75,9.0,0,65,65,1.6375,5.0890002250671,-28.221021495123
0.035,1.27,0.13,1.125,20,1.75,4.5,5.75,9.0,0,65,65,1.6375,5.1380000114441,-26.272199234383
0.035,1.27,0.13,1.125,20,1.75,4.5,5.75,9.0,0,65,65,1.6375,5.1799998283386,-20.510699745799
0.035,1.27,0.13,1.125,20,1.75,4.5,6.125,9.0,0,65,65,1.6375,4.8720002174377,-40.905000918867
0.035,1.27,0.13,1.125,20,1.75,4.5,6.125,9.0,0,65,65,1.6375,4.9910001754761,-20.388722443293
0.035,1.27,0.13,1.125,20,1.75,4.5,6.125,9.0,0,65,65,1.6375,5.0469999313354,-24.135627138528
0.035,1.27,0.13,1.125,20,1.75,4.5,6.125,9.0,0,65,65,1.6375,5.0749998092651,-31.475647282797
0.035,1.27,0.13,1.125,20,1.75,4.5,6.5,9.0,0,65,65,1.6375,4.8090000152588,-43.267177115612
0.035,1.27,0.13,1.125,20,1.75,4.5,6.5,9.0,0,65,65,1.6375,4.8860001564026,-24.104952102196
0.035,1.27,0.13,1.125,20,1.75,4.5,6.5,9.0,0,65,65,1.6375,4.9210000038147,-19.149627319373
0.035,1.27,0.13,1.125,20,1.75,4.5,6.5,9.0,0,65,65,1.6375,4.9629998207092,-16.647947241371
0.035,1.27,0.13,1.125,20,2.125,3.375,5.375,9.0,0,65,65,1.6375,5.0609998703003,-27.628969593883
0.035,1.27,0.13,1.125,20,2.125,3.375,5.375,9.0,0,65,65,1.6375,5.1589999198914,-23.280659860694
0.035,1.27,0.13,1.125,20,2.125,3.375,5.375,9.0,0,65,65,1.6375,5.2360000610352,-22.33332741901
0.035,1.27,0.13,1.125,20,2.125,3.375,5.375,9.0,0,65,65,1.6375,5.2849998474121,-21.703740992702
0.035,1.27,0.13,1.125,20,2.125,3.375,5.75,9.0,0,65,65,1.6375,4.9770002365112,-32.95558568538
0.035,1.27,0.13,1.125,20,2.125,3.375,5.75,9.0,0,65,65,1.6375,5.0890002250671,-26.224314148623
0.035,1.27,0.13,1.125,20,2.125,3.375,5.75,9.0,0,65,65,1.6375,5.1380000114441,-24.139179423861
0.035,1.27,0.13,1.125,20,2.125,3.375,5.75,9.0,0,65,65,1.6375,5.186999797821,-23.889666982882
0.035,1.27,0.13,1.125,20,2.125,3.375,6.125,9.0,0,65,65,1.6375,4.9000000953674,-44.066073736631
